datetime_full,Global_active_power,lag_1,lag_24,lag_168,roll_mean_24,roll_std_24
2006-12-26 15:00:00,2.6296000000000004,3.8266,1.7403333333333333,0.4213666666666666,2.8059930555555557,0.7139457098521909
2006-12-26 16:00:00,3.450733333333333,2.6296000000000004,3.872833333333333,1.3721333333333334,2.788405555555556,0.6913642193055075
2006-12-26 17:00:00,3.3423333333333334,3.450733333333333,2.0718,2.1115,2.8413444444444447,0.6826959016092582
2006-12-26 18:00:00,3.2467,3.3423333333333334,2.4230666666666663,2.2047000000000003,2.8756625000000002,0.681455804055141
2006-12-26 19:00:00,3.034,3.2467,1.6295,1.8421,2.9341833333333334,0.6279969389752807
2006-12-26 20:00:00,3.479,3.034,1.9771333333333332,2.940533333333333,2.9967611111111108,0.6028065012413285
2006-12-26 21:00:00,2.6584,3.479,3.8368666666666655,1.4428666666666667,2.947658333333333,0.5789227440678398
2006-12-26 22:00:00,0.8636,2.6584,4.2148666666666665,0.7200000000000001,2.808022222222222,0.6586550801118672
2006-12-26 23:00:00,0.7682,0.8636,2.592233333333333,0.3837,2.7320208333333333,0.7788980683941079
2006-12-27 00:00:00,0.4829666666666667,0.7682,2.4242666666666666,0.4598333333333333,2.651133333333333,0.9031393492449515
2006-12-27 01:00:00,0.4934666666666666,0.4829666666666667,2.4026333333333336,0.2586666666666666,2.571584722222222,1.0043838122534796
2006-12-27 02:00:00,0.4795,0.4934666666666666,2.4109333333333334,0.7843666666666667,2.4911083333333335,1.0914225302517209
2006-12-27 03:00:00,0.4441333333333333,0.4795,2.4490666666666665,0.3100333333333333,2.4075694444444444,1.1687697258111331
2006-12-27 04:00:00,0.4740333333333333,0.4441333333333333,2.9925,0.289,2.302633333333333,1.2256437792930757
2006-12-27 05:00:00,1.0365333333333333,0.4740333333333333,2.3877333333333337,0.2627,2.2463333333333333,1.2523084099852615
2006-12-27 06:00:00,0.4744,1.0365333333333333,2.3882,0.2835999999999999,2.1665916666666667,1.3027957916752613
2006-12-27 07:00:00,2.049866666666667,0.4744,3.136066666666667,1.5266333333333333,2.1213333333333333,1.2864165169839392
2006-12-27 08:00:00,2.164733333333333,2.049866666666667,2.365933333333333,2.9176,2.11295,1.2854083963138008
2006-12-27 09:00:00,2.328966666666666,2.164733333333333,3.5450666666666666,1.3855333333333333,2.0622791666666664,1.249980928465625
2006-12-27 10:00:00,2.3169666666666666,2.328966666666666,4.0419,1.5103000000000002,1.9904069444444443,1.1787686220978397
2006-12-27 11:00:00,1.3156,2.3169666666666666,2.373533333333333,2.8924000000000003,1.9463263888888889,1.183589602337432
2006-12-27 12:00:00,1.0784,1.3156,2.4647,1.4210333333333334,1.888563888888889,1.1909960909217925
2006-12-27 13:00:00,0.2641666666666666,1.0784,2.8868,1.4284,1.7792874999999997,1.2154878773488007
2006-12-27 14:00:00,0.2638333333333333,0.2641666666666666,3.8266,1.2949,1.6308388888888887,1.1713365282374073
2006-12-27 15:00:00,0.3332,0.2638333333333333,2.6296000000000004,0.2811333333333333,1.5351555555555556,1.1799647886610352
2006-12-27 16:00:00,0.2968,0.3332,3.450733333333333,0.4684333333333333,1.4037416666666669,1.1320029261689581
2006-12-27 17:00:00,0.5012666666666666,0.2968,3.3423333333333334,0.5735,1.2853638888888888,1.0671560883489224
2006-12-27 18:00:00,1.8244,0.5012666666666666,3.2467,2.8368333333333333,1.2261013888888888,0.9902204458842864
2006-12-27 19:00:00,1.7362666666666666,1.8244,3.034,3.2486333333333333,1.1720291666666667,0.9201592518286484
2006-12-27 20:00:00,2.3531,1.7362666666666666,3.479,3.5754666666666663,1.1251166666666668,0.8207614498650347
2006-12-27 21:00:00,1.3297333333333334,2.3531,2.6584,3.646066666666667,1.0697555555555556,0.7550205572059319
2006-12-27 22:00:00,1.0835,1.3297333333333334,0.8636,3.058966666666667,1.0789180555555555,0.7537432074652034
2006-12-27 23:00:00,0.3535,1.0835,0.7682,2.3817666666666666,1.0616388888888888,0.7658323945156318
2006-12-28 00:00:00,1.0185333333333333,0.3535,0.4829666666666667,1.5358666666666667,1.0839541666666666,0.7559769989735575
2006-12-28 01:00:00,0.2777333333333333,1.0185333333333333,0.4934666666666666,1.3979666666666666,1.0749652777777776,0.7645375263049127
2006-12-28 02:00:00,0.3161666666666666,0.2777333333333333,0.4795,1.2749,1.0681597222222223,0.770770092915693
2006-12-28 03:00:00,0.2988,0.3161666666666666,0.4441333333333333,0.3026,1.0621041666666666,0.7764359965542442
2006-12-28 04:00:00,0.3101,0.2988,0.4740333333333333,0.2467333333333333,1.055273611111111,0.7825315359964212
2006-12-28 05:00:00,0.2894,0.3101,1.0365333333333333,0.2907,1.0241430555555555,0.7980174190511832
2006-12-28 06:00:00,0.2925666666666666,0.2894,0.4744,0.2956666666666666,1.0165666666666666,0.8043020298779022
2006-12-28 07:00:00,1.0433333333333334,0.2925666666666666,2.049866666666667,1.2804666666666666,0.9746277777777778,0.7737411949608227
2006-12-28 08:00:00,2.5357333333333334,1.0433333333333334,2.164733333333333,1.5630333333333333,0.9900861111111111,0.801750783312799
2006-12-28 09:00:00,1.3215333333333334,2.5357333333333334,2.328966666666666,2.5758,0.9481097222222221,0.7535269832212019
2006-12-28 10:00:00,0.3260666666666666,1.3215333333333334,2.3169666666666666,1.7677,0.8651555555555556,0.7042566790710029
2006-12-28 11:00:00,0.2799333333333333,0.3260666666666666,1.3156,0.5346551724137931,0.8220027777777777,0.7071797867679896
2006-12-28 12:00:00,0.271,0.2799333333333333,1.0784,0.8191333333333333,0.7883611111111112,0.71362750643373
2006-12-28 13:00:00,0.6986333333333333,0.271,0.2641666666666666,1.6882333333333333,0.806463888888889,0.7052129871795112
2006-12-28 14:00:00,1.8085666666666669,0.6986333333333333,0.2638333333333333,1.0239,0.8708277777777776,0.7237829433929432
2006-12-28 15:00:00,1.5743333333333334,1.8085666666666669,0.3332,0.3074,0.9225416666666667,0.7280263026284524
2006-12-28 16:00:00,1.5589666666666666,1.5743333333333334,0.2968,1.3600666666666668,0.9751319444444445,0.7264451650497015
2006-12-28 17:00:00,2.432533333333333,1.5589666666666666,0.5012666666666666,1.7526333333333333,1.0556013888888889,0.7768856958357103
2006-12-28 18:00:00,2.5439,2.432533333333333,1.8244,2.4433,1.0855805555555555,0.8205007294604325
2006-12-28 19:00:00,2.8485,2.5439,1.7362666666666666,2.1971333333333334,1.1319236111111113,0.887523215698495
2006-12-28 20:00:00,2.1167666666666665,2.8485,2.3531,2.4373666666666667,1.122076388888889,0.8746019812197751
2006-12-28 21:00:00,5.035333333333333,2.1167666666666665,1.3297333333333334,0.9822666666666666,1.2764763888888888,1.184899046413337
2006-12-28 22:00:00,3.2142,5.035333333333333,1.0835,0.2802666666666666,1.3652555555555554,1.247955604533142
2006-12-28 23:00:00,2.131333333333333,3.2142,0.3535,0.2704333333333333,1.4393319444444446,1.2380133765941372
2006-12-29 00:00:00,1.409333333333333,2.131333333333333,1.0185333333333333,0.2669333333333333,1.4556152777777775,1.234803957214108
2006-12-29 01:00:00,1.9941666666666669,1.409333333333333,0.2777333333333333,0.272,1.5271333333333335,1.2131331057516077
2006-12-29 02:00:00,2.1516333333333337,1.9941666666666669,0.3161666666666666,0.2676333333333333,1.603611111111111,1.1911284750293625
2006-12-29 03:00:00,2.4526666666666666,2.1516333333333337,0.2988,0.2738666666666666,1.6933555555555555,1.1694883263526188
2006-12-29 04:00:00,2.471433333333333,2.4526666666666666,0.3101,0.2642666666666666,1.7834111111111113,1.141214775505705
2006-12-29 05:00:00,2.3861,2.471433333333333,0.2894,0.8068333333333334,1.870773611111111,1.1014324371129467
2006-12-29 06:00:00,2.4389,2.3861,0.2925666666666666,0.4796333333333333,1.9602041666666665,1.0538255602475994
2006-12-29 07:00:00,3.8387666666666656,2.4389,1.0433333333333334,1.7231999999999998,2.0766805555555554,1.1014882052351485
2006-12-29 08:00:00,3.6947666666666663,3.8387666666666656,2.5357333333333334,2.7444,2.124973611111111,1.1469591947801574
2006-12-29 09:00:00,3.4349,3.6947666666666663,1.3215333333333334,1.8963,2.2130305555555556,1.1635991452027592
2006-12-29 10:00:00,2.422533333333333,3.4349,0.3260666666666666,1.3449666666666669,2.300383333333333,1.092290669141564
2006-12-29 11:00:00,1.3891666666666669,2.422533333333333,0.2799333333333333,1.2525666666666666,2.346601388888889,1.0244427082850358
2006-12-29 12:00:00,1.5557333333333332,1.3891666666666669,0.271,1.2284666666666666,2.4001319444444444,0.9414762807400194
2006-12-29 13:00:00,1.7093333333333334,1.5557333333333332,0.6986333333333333,0.6719,2.4422444444444444,0.8828369931587245
2006-12-29 14:00:00,1.4185,1.7093333333333334,1.8085666666666669,0.8155666666666667,2.4259916666666665,0.8984622634617101
2006-12-29 15:00:00,0.6281,1.4185,1.5743333333333334,1.451633333333333,2.3865652777777777,0.9563558110562133
2006-12-29 16:00:00,0.3178666666666666,0.6281,1.5589666666666666,1.5712000000000002,2.3348527777777774,1.0334953809785659
2006-12-29 17:00:00,0.8924,0.3178666666666666,2.432533333333333,1.4968,2.2706805555555554,1.0741809195900278
2006-12-29 18:00:00,1.8926333333333327,0.8924,2.5439,2.6869666666666663,2.2435444444444443,1.0752044274186872
2006-12-29 19:00:00,1.7913333333333334,1.8926333333333327,2.8485,3.9381666666666666,2.199495833333333,1.0709898273879
2006-12-29 20:00:00,3.471833333333333,1.7913333333333334,2.1167666666666665,3.5360666666666662,2.2559569444444443,1.1017166815579738
2006-12-29 21:00:00,4.313733333333333,3.471833333333333,5.035333333333333,4.548666666666667,2.225890277777778,1.030085397823689
2006-12-29 22:00:00,3.666033333333333,4.313733333333333,3.2142,3.0650666666666666,2.2447166666666667,1.0528118837706486
2006-12-29 23:00:00,1.1646666666666663,3.666033333333333,2.131333333333333,2.4192,2.204438888888889,1.0755830143418716
2006-12-30 00:00:00,0.2946999999999999,1.1646666666666663,1.409333333333333,1.6982333333333333,2.157995833333333,1.1338920215149768
2006-12-30 01:00:00,0.3152999999999999,0.2946999999999999,1.9941666666666669,1.7228,2.088043055555555,1.1946002101841044
2006-12-30 02:00:00,0.2794333333333333,0.3152999999999999,2.1516333333333337,1.7007666666666663,2.010034722222222,1.2501057421739776
2006-12-30 03:00:00,0.3057666666666667,0.2794333333333333,2.4526666666666666,1.7715333333333334,1.9205805555555555,1.2931279544056673
2006-12-30 04:00:00,0.3009333333333333,0.3057666666666667,2.471433333333333,1.8916,1.8301430555555553,1.3283474793667596
2006-12-30 05:00:00,0.2778333333333334,0.3009333333333333,2.3861,2.2291000000000003,1.742298611111111,1.3593323078401733
2006-12-30 06:00:00,0.9067666666666666,0.2778333333333334,2.4389,1.6493666666666666,1.6784597222222224,1.361171009250166
2006-12-30 07:00:00,0.2565666666666666,0.9067666666666666,3.8387666666666656,4.023366666666666,1.5292013888888887,1.3094019617879864
2006-12-30 08:00:00,1.5167333333333337,0.2565666666666666,3.6947666666666663,4.190833333333333,1.4384500000000002,1.2255804902049572
2006-12-30 09:00:00,3.2357666666666662,1.5167333333333337,3.4349,3.2464,1.4301527777777778,1.212076474083122
2006-12-30 10:00:00,4.664793103448276,3.2357666666666662,2.422533333333333,2.972166666666667,1.5235802681992336,1.3682512781523428
2006-12-30 11:00:00,3.8858666666666655,4.664793103448276,1.3891666666666669,3.159,1.6276094348659003,1.4500549656073394
2006-12-30 12:00:00,3.1451,3.8858666666666655,1.5557333333333332,2.9288000000000003,1.6938330459770115,1.4825583662790296
2006-12-30 13:00:00,2.2929666666666666,3.1451,1.7093333333333334,3.4063,1.718151101532567,1.4876016899907867
2006-12-30 14:00:00,1.7899333333333334,2.2929666666666666,1.4185,3.757966666666667,1.733627490421456,1.4862802355120868
2006-12-30 15:00:00,2.4495333333333336,1.7899333333333334,0.6281,4.0491,1.8095205459770112,1.4738261591130941
2006-12-30 16:00:00,3.955566666666667,2.4495333333333336,0.3178666666666666,4.349100000000001,1.9610913793103446,1.5005633003704355
2006-12-30 17:00:00,2.581166666666667,3.955566666666667,0.8924,5.452533333333333,2.0314566570881225,1.4878118830627696
2006-12-30 18:00:00,3.8627,2.581166666666667,1.8926333333333327,3.8794,2.1135427681992334,1.533465834952747
2006-12-30 19:00:00,3.753033333333333,3.8627,1.7913333333333334,4.1178333333333335,2.1952802681992334,1.5674497104441814
2006-12-30 20:00:00,3.0760666666666667,3.753033333333333,3.471833333333333,4.1814,2.178789990421456,1.555471944726228
2006-12-30 21:00:00,2.038,3.0760666666666667,4.313733333333333,3.2884333333333333,2.0839677681992335,1.4875481282854324
2006-12-30 22:00:00,0.7491333333333333,2.038,3.666033333333333,4.327933333333333,1.9624302681992336,1.471744391848711
2006-12-30 23:00:00,0.7102,0.7491333333333333,1.1646666666666663,5.562466666666666,1.9434941570881226,1.4853161545016904
2006-12-31 00:00:00,0.6762333333333334,0.7102,0.2946999999999999,4.0280000000000005,1.9593913793103448,1.4688524997090548
2006-12-31 01:00:00,0.7161666666666666,0.6762333333333334,0.3152999999999999,3.2757,1.9760941570881225,1.4515211204485499
2006-12-31 02:00:00,0.7219333333333334,0.7161666666666666,0.2794333333333333,2.303033333333333,1.9945316570881226,1.431707930785677
2006-12-31 03:00:00,0.7785666666666666,0.7219333333333334,0.3057666666666667,1.606766666666667,2.0142316570881227,1.4105571560907566
2006-12-31 04:00:00,1.2777666666666667,0.7785666666666666,0.3009333333333333,1.5761,2.054933045977011,1.3725519764662
2006-12-31 05:00:00,1.0507666666666666,1.2777666666666667,0.2778333333333334,1.6319,2.087138601532567,1.3376658666365022
2006-12-31 06:00:00,2.5013666666666667,1.0507666666666666,0.9067666666666666,1.8952,2.1535802681992338,1.3159127834063196
2006-12-31 07:00:00,3.3645,2.5013666666666667,0.2565666666666666,1.4764000000000002,2.283077490421456,1.2733489854331952
2006-12-31 08:00:00,4.0845666666666665,3.3645,1.5167333333333337,1.4277666666666666,2.3900705459770113,1.3134081990846
2006-12-31 09:00:00,2.7232,4.0845666666666665,3.2357666666666662,2.7256666666666667,2.368713601532567,1.303186257292104
2006-12-31 10:00:00,2.914933333333333,2.7232,4.664793103448276,2.6753333333333336,2.295802777777778,1.2151142885320925
2006-12-31 11:00:00,3.3595,2.914933333333333,3.8858666666666655,2.0929333333333333,2.273870833333333,1.1896504282279128
2006-12-31 12:00:00,3.852966666666666,3.3595,3.1451,1.5,2.3033652777777776,1.2205628157914197
2006-12-31 13:00:00,3.6025666666666667,3.852966666666666,2.2929666666666666,3.2399333333333336,2.3579319444444446,1.2490195827970647
2006-12-31 14:00:00,3.0813,3.6025666666666667,1.7899333333333334,1.3715333333333333,2.411738888888889,1.251300237595071
2006-12-31 15:00:00,2.488266666666666,3.0813,2.4495333333333336,3.096833333333333,2.413352777777778,1.2513760793512998
2006-12-31 16:00:00,2.838,2.488266666666666,3.955566666666667,2.007133333333333,2.3667875,1.211655889903336
2006-12-31 17:00:00,2.750266666666666,2.838,2.581166666666667,1.6865,2.3738333333333332,1.2134470535575275
2006-12-31 18:00:00,2.4104666666666663,2.750266666666666,3.8627,0.5052,2.313323611111111,1.1714572883807624
2006-12-31 19:00:00,2.434266666666667,2.4104666666666663,3.753033333333333,0.4540333333333333,2.258375,1.1312282445128308
2006-12-31 20:00:00,2.4249333333333336,2.434266666666667,3.0760666666666667,0.4741,2.2312444444444446,1.1185012342768832
2006-12-31 21:00:00,2.443633333333333,2.4249333333333336,2.038,0.4840333333333333,2.2481458333333335,1.1185189180907125
2006-12-31 22:00:00,2.636,2.443633333333333,0.7491333333333333,0.4797666666666666,2.3267652777777776,1.0740009125428713
2006-12-31 23:00:00,3.104433333333333,2.636,0.7102,0.4863333333333333,2.4265250000000003,1.027504984402032
2007-01-01 00:00:00,2.5506333333333333,3.104433333333333,0.6762333333333334,0.9995666666666668,2.504625,0.9575358015405425
2007-01-01 01:00:00,2.5234,2.5506333333333333,0.7161666666666666,1.2067666666666663,2.579926388888889,0.8785809400451117
2007-01-01 02:00:00,2.582333333333333,2.5234,0.7219333333333334,0.438,2.6574430555555555,0.7845646358792803
2007-01-01 03:00:00,2.5416666666666665,2.582333333333333,0.7785666666666666,0.5899666666666668,2.7309055555555557,0.676023035201011
2007-01-01 04:00:00,2.4757333333333333,2.5416666666666665,1.2777666666666667,0.5786666666666667,2.7808208333333333,0.6045072628208399
2007-01-01 05:00:00,2.476233333333333,2.4757333333333333,1.0507666666666666,0.6201000000000001,2.840215277777778,0.4854352163505994
2007-01-01 06:00:00,2.4558000000000004,2.476233333333333,2.5013666666666667,0.2640666666666666,2.838316666666666,0.4869050101291757
2007-01-01 07:00:00,2.4472,2.4558000000000004,3.3645,0.6768,2.8000958333333332,0.479755491197907
2007-01-01 08:00:00,2.441733333333333,2.4472,4.0845666666666665,2.6111,2.7316444444444445,0.3989064811967148
2007-01-01 09:00:00,3.146133333333333,2.441733333333333,2.7232,1.4934666666666667,2.7492666666666667,0.4077607707756829
2007-01-01 10:00:00,2.6617333333333333,3.146133333333333,2.914933333333333,1.9156666666666664,2.7387166666666665,0.4065618751893641
2007-01-01 11:00:00,2.576,2.6617333333333333,3.3595,3.0446,2.7060708333333334,0.3854560031551743
2007-01-01 12:00:00,2.615866666666667,2.576,3.852966666666666,2.9126,2.654525,0.298274383982435
2007-01-01 13:00:00,2.1624,2.615866666666667,3.6025666666666667,2.224933333333333,2.5945180555555556,0.2380389993580529
2007-01-01 14:00:00,1.2944,2.1624,3.0813,1.7837333333333334,2.5200638888888887,0.3377384598151804
2007-01-01 15:00:00,1.909166666666667,1.2944,2.488266666666666,1.7403333333333333,2.495934722222222,0.3600578636373246
2007-01-01 16:00:00,1.3901,1.909166666666667,2.838,3.872833333333333,2.4356055555555556,0.41704287533919193
2007-01-01 17:00:00,1.6320666666666668,1.3901,2.750266666666666,2.0718,2.389013888888889,0.4420718909900833
2007-01-01 18:00:00,1.4619,1.6320666666666668,2.4104666666666663,2.4230666666666663,2.3494902777777775,0.4807793929485571
2007-01-01 19:00:00,0.7323000000000001,1.4619,2.434266666666667,1.6295,2.278575,0.5824925783151889
2007-01-01 20:00:00,0.4123,0.7323000000000001,2.4249333333333336,1.9771333333333332,2.1947152777777776,0.6945948969142008
2007-01-01 21:00:00,0.4339333333333333,0.4123,2.443633333333333,3.8368666666666655,2.110977777777778,0.7792620040668562
2007-01-01 22:00:00,0.4437333333333333,0.4339333333333333,2.636,4.2148666666666665,2.0196333333333336,0.8410794708756772
2007-01-01 23:00:00,0.4499666666666667,0.4437333333333333,3.104433333333333,2.592233333333333,1.9090305555555556,0.8663769782246946
2007-01-02 00:00:00,0.4464333333333333,0.4499666666666667,2.5506333333333333,2.4242666666666666,1.8213555555555556,0.90426668219513
2007-01-02 01:00:00,0.4367333333333333,0.4464333333333333,2.5234,2.4026333333333336,1.7344111111111111,0.9336684908926061
2007-01-02 02:00:00,0.4315666666666666,0.4367333333333333,2.582333333333333,2.4109333333333334,1.6447958333333332,0.9517863655432696
2007-01-02 03:00:00,0.4641666666666666,0.4315666666666666,2.5416666666666665,2.4490666666666665,1.5582333333333336,0.9610979209337606
2007-01-02 04:00:00,1.0399666666666667,0.4641666666666666,2.4757333333333333,2.9925,1.4984097222222221,0.9460722753528045
2007-01-02 05:00:00,0.7106,1.0399666666666667,2.476233333333333,2.3877333333333337,1.4248416666666666,0.9353172953189278
